id_chromosome,id_image,etiqueta,xmin,ymin,xmax,ymax
873,103141,G22,271,227,308,268
874,103141,G22,503,430,535,476
875,103141,X,322,482,399,553
876,103141,X,402,159,443,251
877,103142,A1,293,291,401,368
878,103142,A1,532,292,675,392
879,103142,A2,359,335,404,464
880,103142,A2,360,61,438,174
881,103142,A3,301,181,384,235
882,103142,A3,532,399,618,466
883,103142,B4,389,219,466,292
884,103142,B4,137,246,171,348
885,103142,B5,443,271,495,352
886,103142,B5,71,143,134,223
887,103142,C6,91,362,166,415
888,103142,C6,175,313,216,405
889,103142,C7,433,390,506,448
890,103142,C7,165,199,245,261
891,103142,C8,262,61,343,102
892,103142,C8,136,268,220,301
893,103142,C9,482,342,533,405
894,103142,C9,274,444,320,512
895,103142,C10,573,309,605,401
896,103142,C10,283,122,346,181
897,103142,C11,253,275,304,327
898,103142,C11,241,442,288,514
899,103142,C12,178,474,225,546
900,103142,C12,273,94,351,128
901,103142,D13,535,202,598,256
902,103142,D13,443,475,507,509
903,103142,D14,308,421,367,455
904,103142,D14,193,77,244,130
905,103142,D15,415,470,446,534
906,103142,D15,290,491,320,560
907,103142,E16,450,130,515,161
908,103142,E16,37,329,72,389
909,103142,E17,394,152,424,211
910,103142,E17,151,509,205,551
911,103142,E18,388,572,442,604
912,103142,E18,130,165,162,211
913,103142,F19,116,51,156,98
914,103142,F19,318,114,364,147
915,103142,F20,351,217,394,245
916,103142,F20,157,96,191,146
917,103142,G21,344,250,383,277
918,103142,G21,352,396,381,428
919,103142,G22,380,613,420,646
920,103142,G22,149,215,177,253
921,103142,X,456,248,539,285
922,103142,X,191,271,244,331
923,103143,A1,308,437,397,503
924,103143,A1,68,173,190,278
925,103143,A2,579,301,650,393
926,103143,A2,539,440,606,522
927,103143,A3,164,165,247,254
928,103143,A3,244,73,314,140
929,103143,B4,527,139,580,244
930,103143,B4,111,197,172,297
931,103143,B5,203,300,270,375
932,103143,B5,316,137,385,212
933,103143,C6,627,47,669,145
934,103143,C6,369,537,457,608
935,103143,C7,527,346,594,400
936,103143,C7,129,522,208,581
937,103143,C8,262,131,314,192
938,103143,C8,473,263,533,322
939,103143,C9,170,437,220,486
940,103143,C9,442,171,501,218
941,103143,C10,390,343,457,410
942,103143,C10,642,137,708,181
943,103143,C11,608,432,661,499
944,103143,C11,68,366,149,399
945,103143,C12,603,163,649,243
946,103143,C12,409,517,487,552
947,103143,D13,567,559,637,600
948,103143,D13,217,497,278,549
949,103143,D14,194,499,244,557
950,103143,D14,51,194,110,256
951,103143,D15,346,80,397,119
952,103143,D15,407,202,455,242
953,103143,E16,317,554,376,587
954,103143,E16,468,223,519,271
955,103143,E17,716,252,752,311
956,103143,E17,397,393,434,452
957,103143,E18,778,210,832,247
958,103143,E18,400,271,453,305
959,103143,F19,652,387,683,441
960,103143,F19,29,295,66,346
961,103143,F20,154,563,195,605
962,103143,F20,170,283,213,317
963,103143,G21,90,382,118,427
964,103143,G21,448,276,478,306
965,103143,G22,863,288,901,331
966,103143,G22,505,497,542,539
967,103143,X,269,389,354,423
968,103143,X,504,290,550,354
969,103161,A1,505,659,645,761
970,103161,A1,549,766,693,856
971,103161,A2,711,467,825,557
972,103161,A2,307,302,443,367
973,103161,A3,62,374,158,472
974,103161,A3,109,252,155,380
975,103161,B4,653,381,724,490
976,103161,B4,466,354,500,464
977,103161,B5,192,222,248,319
978,103161,B5,382,568,478,628
979,103161,C6,161,656,209,761
980,103161,C6,242,396,302,496
981,103161,C7,44,548,144,597
982,103161,C7,124,574,206,660
983,103161,C8,611,273,682,349
984,103161,C8,753,589,793,692
985,103161,C9,409,471,482,517
986,103161,C9,279,225,350,307
987,103161,C10,179,476,243,554
988,103161,C10,341,251,395,328
989,103161,C11,598,461,632,546
990,103161,C11,330,66,417,133
991,103161,C12,143,312,201,396
992,103161,C12,267,132,312,225
993,103161,D13,83,484,142,542
994,103161,D13,421,208,497,243
995,103161,D14,282,221,341,272
996,103161,D14,450,289,522,326
997,103161,D15,657,290,714,350
998,103161,D15,243,250,292,315
999,103161,E16,535,437,584,490
1000,103161,E16,451,173,502,214
1001,103161,E17,451,55,503,128
1002,103161,E17,27,617,78,679
1003,103161,E18,705,273,755,322
1004,103161,E18,322,471,368,529
1005,103161,F19,593,171,639,211
1006,103161,F19,168,425,216,460
1007,103161,F20,625,209,650,260
1008,103161,F20,400,255,447,287
1009,103161,G21,567,73,602,120
1010,103161,G21,644,361,691,393
1011,103161,G22,559,113,608,146
1012,103161,G22,437,561,479,597
1013,103161,X,763,377,806,483
1014,103161,Y,498,405,544,431
1015,103162,A1,240,428,378,506
1016,103162,A1,161,230,324,278
1017,103162,A2,382,520,489,658
1018,103162,A2,409,265,467,390
1019,103162,A3,321,589,403,658
1020,103162,A3,126,502,242,555
1021,103162,B4,535,507,588,618
1022,103162,B4,188,140,233,254
1023,103162,B5,473,102,555,193
1024,103162,B5,58,258,131,317
1025,103162,C6,338,567,429,652
1026,103162,C6,357,604,428,713
1027,103162,C7,493,197,591,234
1028,103162,C7,258,242,341,300
1029,103162,C8,573,609,677,639
1030,103162,C8,77,411,177,442
1031,103162,C9,631,157,731,192
1032,103162,C9,106,328,196,365
1033,103162,C10,511,125,604,164
1034,103162,C10,270,170,345,220
1035,103162,C11,667,217,725,292
1036,103162,C11,295,167,334,250
1037,103162,C12,406,57,499,108
1038,103162,C12,136,390,233,423
1039,103162,D13,408,500,480,567
1040,103162,D13,31,293,59,373
1041,103162,D14,442,444,518,473
1042,103162,D14,212,620,260,694
1043,103162,D15,445,397,477,472
1044,103162,D15,647,272,711,314
1045,103162,E16,487,583,539,633
1046,103162,E16,309,314,354,372
1047,103162,E17,359,96,406,164
1048,103162,E17,549,338,609,389
1049,103162,E18,395,382,443,423
1050,103162,E18,256,523,292,573
1051,103162,F19,231,555,266,602
1052,103162,F19,57,397,81,450
1053,103162,F20,300,618,330,671
1054,103162,F20,153,117,203,164
1055,103162,G21,585,230,624,267
1056,103162,G21,524,294,569,332
1057,103162,G22,539,609,578,646
1058,103162,G22,183,305,233,327
1059,103162,X,445,625,537,681
1060,103162,Y,406,50,449,77
1061,103163,A1,560,288,696,370
1062,103163,A1,293,552,456,619
1063,103163,A2,558,120,704,198
1064,103163,A2,384,604,531,707
1065,103163,A3,121,372,255,416
1066,103163,A3,412,483,530,543
1067,103163,B4,171,159,283,241
1068,103163,B4,271,101,313,225
1069,103163,B5,43,193,91,327
1070,103163,B5,489,373,594,440
1071,103163,C6,594,503,653,628
1072,103163,C6,485,48,592,95
1073,103163,C7,385,239,493,282
1074,103163,C7,500,97,549,196
1075,103163,C8,249,298,344,337
1076,103163,C8,165,630,251,678
1077,103163,C9,661,469,708,555
1078,103163,C9,457,93,545,164
1079,103163,C10,403,123,477,192
1080,103163,C10,388,10,453,88
1081,103163,C11,333,294,367,382
1082,103163,C11,332,176,380,247
1083,103163,C12,138,658,222,706
1084,103163,C12,127,71,218,134
1085,103163,D13,257,597,348,636
1086,103163,D13,57,545,132,608
1087,103163,D14,109,219,159,300
1088,103163,D14,299,197,365,252
1089,103163,D15,143,424,219,450
1090,103163,D15,444,216,469,305
1091,103163,E16,340,410,399,447
1092,103163,E16,460,394,504,445
1093,103163,E17,148,452,208,499
1094,103163,E17,550,421,619,467
1095,103163,E18,272,647,309,708
1096,103163,E18,44,469,90,527
1097,103163,F19,354,274,402,307
1098,103163,F19,494,471,538,504
1099,103163,F20,262,443,301,486
1100,103163,F20,177,252,223,296
1101,103163,G21,88,645,132,686
1102,103163,G21,640,390,683,433
1103,103163,G22,424,370,471,404
1104,103163,G22,367,138,402,172
1105,103163,X,96,472,194,527
1106,103163,Y,442,528,490,558
1107,103181,A1,400,626,529,760
1108,103181,A1,393,499,525,569
1109,103181,A2,627,358,679,513
1110,103181,A2,462,515,576,603
1111,103181,A3,48,350,127,472
1112,103181,A3,294,256,430,322
1113,103181,B4,752,139,840,217
1114,103181,B4,543,510,671,579
1115,103181,B5,71,215,145,332
1116,103181,B5,195,489,274,586
1117,103181,C6,373,170,415,279
1118,103181,C6,473,479,532,581
1119,103181,C7,336,120,431,164
1120,103181,C7,273,353,343,427
1121,103181,C8,178,7,270,84
1122,103181,C8,341,231,370,319
1123,103181,C9,867,179,945,251
1124,103181,C9,148,457,204,541
1125,103181,C10,669,191,721,285
1126,103181,C10,373,390,408,481
1127,103181,C11,608,252,688,310
1128,103181,C11,429,328,487,403
1129,103181,C12,593,295,657,373
1130,103181,C12,92,469,156,563
1131,103181,D13,429,376,473,445
1132,103181,D13,254,384,310,445
1133,103181,D14,11,272,93,316
1134,103181,D14,318,372,365,433
1135,103181,D15,51,223,92,301
1136,103181,D15,348,165,377,232
1137,103181,E16,389,60,444,105
1138,103181,E16,344,75,411,111
1139,103181,E17,650,357,689,429
1140,103181,E17,52,426,95,490
1141,103181,E18,561,451,618,488
1142,103181,E18,400,19,453,70
1143,103181,F19,167,114,205,175
1144,103181,F19,184,223,236,256
1145,103181,F20,507,343,562,374
1146,103181,F20,271,493,322,526
1147,103181,G21,352,45,386,81
1148,103181,G21,269,533,300,571
1149,103181,G22,17,320,46,375
1150,103181,G22,323,415,363,452
1151,103181,X,209,271,292,350
1152,103181,Y,778,32,812,79
1153,103182,A1,116,23,247,160
1154,103182,A1,260,41,317,198
1155,103182,A2,409,479,476,557
1156,103182,A2,65,133,215,196
1157,103182,A3,24,234,148,336
1158,103182,A3,369,241,484,326
1159,103182,B4,372,308,440,420
1160,103182,B4,562,237,618,351
1161,103182,B5,512,131,568,198
1162,103182,B5,333,64,432,138
1163,103182,C6,324,420,409,517
1164,103182,C6,480,354,531,441
1165,103182,C7,66,365,124,449
1166,103182,C7,73,243,125,352
1167,103182,C8,67,67,151,147
1168,103182,C8,559,325,606,425
1169,103182,C9,377,445,418,527
1170,103182,C9,476,249,544,289
1171,103182,C10,184,386,262,456
1172,103182,C10,291,57,369,132
1173,103182,C11,239,419,281,514
1174,103182,C11,386,113,446,187
1175,103182,C12,423,62,467,136
1176,103182,C12,302,40,371,117
1177,103182,D13,189,352,245,406
1178,103182,D13,459,210,518,251
1179,103182,D14,154,315,212,366
1180,103182,D14,450,175,522,203
1181,103182,D15,273,439,335,497
1182,103182,D15,286,481,326,544
1183,103182,E16,332,265,389,304
1184,103182,E16,156,98,213,136
1185,103182,E17,177,329,223,377
1186,103182,E17,216,116,263,170
1187,103182,E18,322,539,381,563
1188,103182,E18,503,445,537,501
1189,103182,F19,263,215,306,251
1190,103182,F19,218,175,265,210
1191,103182,F20,252,367,301,394
1192,103182,F20,441,290,492,326
1193,103182,G21,537,299,565,339
1194,103182,G21,310,255,346,294
1195,103182,G22,402,361,440,392
1196,103182,G22,287,197,330,232
1197,103182,X,150,192,224,257
1198,103182,Y,484,121,510,159
1199,103183,A1,138,21,290,120
1200,103183,A1,446,102,492,298
1201,103183,A2,443,386,515,546
1202,103183,A2,271,467,423,549
1203,103183,A3,306,34,457,95
1204,103183,A3,409,179,533,262
1205,103183,B4,26,204,137,302
1206,103183,B4,173,316,300,398
1207,103183,B5,587,238,632,349
1208,103183,B5,312,280,410,335
1209,103183,C6,179,353,271,450
1210,103183,C6,199,446,329,470
1211,103183,C7,262,380,346,431
1212,103183,C7,221,268,317,311
1213,103183,C8,105,231,196,268
1214,103183,C8,466,83,555,146
1215,103183,C9,348,401,439,436
1216,103183,C9,374,347,451,386
1217,103183,C10,294,102,393,153
1218,103183,C10,120,258,196,319
1219,103183,C11,537,272,604,344
1220,103183,C11,170,157,219,241
1221,103183,C12,485,455,561,543
1222,103183,C12,544,144,591,240
1223,103183,D13,99,122,184,161
1224,103183,D13,440,365,480,425
1225,103183,D14,278,158,352,186
1226,103183,D14,212,308,269,349
1227,103183,D15,326,463,383,542
1228,103183,D15,278,423,352,460
1229,103183,E16,598,353,623,429
1230,103183,E16,481,448,523,513
1231,103183,E17,260,502,314,565
1232,103183,E17,317,202,365,264
1233,103183,E18,87,344,144,386
1234,103183,E18,188,464,244,508
1235,103183,F19,403,435,434,489
1236,103183,F19,305,338,349,383
1237,103183,F20,123,417,185,456
1238,103183,F20,371,156,411,197
1239,103183,G21,185,292,230,329
1240,103183,G21,383,203,419,239
1241,103183,G22,196,39,231,85
1242,103183,G22,237,492,268,534
1243,103183,X,311,234,385,330
1244,103183,Y,57,376,93,425
1245,103184,A1,379,158,448,284
1246,103184,A1,116,472,190,548
1247,103184,A2,347,102,386,244
1248,103184,A2,332,510,446,604
1249,103184,A3,284,500,355,571
1250,103184,A3,158,384,226,468
1251,103184,B4,340,24,450,98
1252,103184,B4,418,174,496,259
1253,103184,B5,389,91,479,179
1254,103184,B5,261,591,337,632
1255,103184,C6,269,93,331,154
1256,103184,C6,449,348,524,410
1257,103184,C7,333,227,413,299
1258,103184,C7,195,323,284,363
1259,103184,C8,147,112,227,167
1260,103184,C8,59,404,82,500
1261,103184,C9,440,167,508,237
1262,103184,C9,472,228,515,299
1263,103184,C10,140,197,221,241
1264,103184,C10,442,504,522,569
1265,103184,C11,104,61,167,127
1266,103184,C11,154,274,212,328
1267,103184,C12,271,422,337,463
1268,103184,C12,337,532,400,575
1269,103184,D13,454,306,524,349
1270,103184,D13,393,335,446,397
1271,103184,D14,125,342,193,379
1272,103184,D14,260,384,310,429
1273,103184,D15,98,264,166,293
1274,103184,D15,100,441,132,509
1275,103184,E16,451,454,511,483
1276,103184,E16,138,327,173,379
1277,103184,E17,226,266,283,312
1278,103184,E17,352,466,406,502
1279,103184,E18,182,151,235,180
1280,103184,E18,214,618,276,645
1281,103184,F19,308,342,348,385
1282,103184,F19,435,520,471,552
1283,103184,F20,159,402,205,432
1284,103184,F20,211,539,253,581
1285,103184,G21,192,185,225,218
1286,103184,G21,254,535,291,577
1287,103184,G22,496,184,532,219
1288,103184,G22,143,435,190,460
1289,103184,X,77,223,126,316
1290,103184,Y,206,350,244,382
1291,103191,A1,247,484,341,594
1292,103191,A1,521,656,628,779
1293,103191,A2,406,150,531,271
1294,103191,A2,17,415,167,484
1295,103191,A3,568,188,671,283
1296,103191,A3,340,595,447,639
1297,103191,B4,674,235,774,330
1298,103191,B4,354,782,444,841
1299,103191,B5,439,308,508,397
1300,103191,B5,535,455,587,544
1301,103191,C6,153,568,224,657
1302,103191,C6,520,637,557,739
1303,103191,C7,817,473,888,541
1304,103191,C7,196,263,280,333
1305,103191,C8,459,465,545,517
1306,103191,C8,317,806,372,885
1307,103191,C9,234,373,291,440
1308,103191,C9,268,678,311,762
1309,103191,C10,59,326,144,397
1310,103191,C10,224,442,280,521
1311,103191,C11,186,634,257,670
1312,103191,C11,356,665,448,713
1313,103191,C12,446,594,520,645
1314,103191,C12,459,707,504,781
1315,103191,D13,174,465,230,524
1316,103191,D13,217,516,286,545
1317,103191,D14,435,291,490,348
1318,103191,D14,427,410,483,469
1319,103191,D15,595,138,646,209
1320,103191,D15,345,423,409,462
1321,103191,E16,569,276,629,331
1322,103191,E16,240,588,289,633
1323,103191,E17,338,390,399,425
1324,103191,E17,219,398,264,449
1325,103191,E18,758,479,814,518
1326,103191,E18,433,533,471,580
1327,103191,F19,413,12,451,74
1328,103191,F19,506,411,556,450
1329,103191,F20,368,315,408,365
1330,103191,F20,113,354,155,401
1331,103191,G21,491,665,529,696
1332,103191,G21,282,447,316,473
1333,103191,G22,569,620,600,666
1334,103191,G22,283,407,320,445
1335,103191,X,684,439,764,491
1336,103191,X,124,739,198,812
1337,103192,A1,248,109,376,186
1338,103192,A1,50,107,193,169
1339,103192,A2,116,340,205,478
1340,103192,A2,141,271,281,324
1341,103192,A3,493,105,537,223
1342,103192,A3,107,77,144,188
1343,103192,B4,426,217,533,285
1344,103192,B4,72,414,121,507
1345,103192,B5,248,429,293,551
1346,103192,B5,74,181,181,220
1347,103192,C6,387,472,459,534
1348,103192,C6,356,363,421,458
1349,103192,C7,500,287,577,346
1350,103192,C7,338,295,387,372
1351,103192,C8,415,686,456,760
1352,103192,C8,224,210,291,274
1353,103192,C9,203,490,242,557
1354,103192,C9,134,502,189,582
1355,103192,C10,534,421,568,508
1356,103192,C10,300,428,358,488
1357,103192,C11,449,366,507,424
1358,103192,C11,131,219,217,260
1359,103192,C12,317,515,402,545
1360,103192,C12,306,356,368,396
1361,103192,D13,227,75,301,114
1362,103192,D13,175,33,241,75
1363,103192,D14,225,265,269,331
1364,103192,D14,154,41,182,108
1365,103192,D15,303,408,367,436
1366,103192,D15,175,341,213,406
1367,103192,E16,436,279,475,335
1368,103192,E16,366,667,421,714
1369,103192,E17,478,195,525,240
1370,103192,E17,538,359,587,393
1371,103192,E18,456,505,489,550
1372,103192,E18,337,209,399,240
1373,103192,F19,393,327,439,356
1374,103192,F19,527,684,575,720
1375,103192,F20,433,417,458,463
1376,103192,F20,446,49,476,101
1377,103192,G21,351,34,397,61
1378,103192,G21,139,432,164,471
1379,103192,G22,174,302,208,337
1380,103192,G22,129,209,167,239
1381,103192,X,525,141,572,220
1382,103192,X,467,732,564,763
1383,103193,A1,244,524,353,636
1384,103193,A1,437,43,490,197
1385,103193,A2,433,544,469,692
1386,103193,A2,507,494,591,577
1387,103193,A3,126,408,160,527
1388,103193,A3,385,230,439,300
1389,103193,B4,68,468,131,533
1390,103193,B4,279,221,388,261
1391,103193,B5,135,347,181,441
1392,103193,B5,143,500,219,589
1393,103193,C6,303,677,330,785
1394,103193,C6,320,606,380,684
1395,103193,C7,51,511,94,610
1396,103193,C7,484,325,528,414
1397,103193,C8,538,532,566,618
1398,103193,C8,507,27,552,103
1399,103193,C9,51,258,105,340
1400,103193,C9,445,229,480,318
1401,103193,C10,140,209,182,289
1402,103193,C10,451,414,516,466
1403,103193,C11,315,256,398,288
1404,103193,C11,439,104,499,167
1405,103193,C12,287,318,334,395
1406,103193,C12,546,438,610,495
1407,103193,D13,198,245,249,315
1408,103193,D13,490,45,522,107
1409,103193,D14,211,728,287,764
1410,103193,D14,275,469,320,526
1411,103193,D15,270,422,333,463
1412,103193,D15,442,329,506,349
1413,103193,E16,396,606,425,668
1414,103193,E16,419,473,452,532
1415,103193,E17,435,782,465,847
1416,103193,E17,211,369,250,421
1417,103193,E18,432,349,482,376
1418,103193,E18,330,276,377,309
1419,103193,F19,492,305,540,331
1420,103193,F19,482,256,511,311
1421,103193,F20,314,496,345,540
1422,103193,F20,163,437,186,482
1423,103193,G21,130,323,164,357
1424,103193,G21,120,460,141,496
1425,103193,G22,460,642,503,673
1426,103193,G22,388,247,427,275
1427,103193,X,383,722,436,773
1428,103193,X,224,339,287,395
1429,103201,A1,13,303,81,383
1430,103201,A1,47,291,106,415
1431,103201,A2,414,161,485,283
1432,103201,A2,165,312,227,422
1433,103201,A3,466,274,507,384
1434,103201,A3,215,402,302,479
1435,103201,B4,93,85,133,186
1436,103201,B4,74,348,127,438
1437,103201,B5,164,226,265,278
1438,103201,B5,238,410,287,498
1439,103201,C6,104,430,196,475
1440,103201,C6,374,431,464,468
1441,103201,C7,541,334,574,429
1442,103201,C7,136,410,180,497
1443,103201,C8,447,442,512,492
1444,103201,C8,328,486,393,539
1445,103201,C9,164,152,214,220
1446,103201,C9,313,365,353,429
1447,103201,C10,262,68,344,110
1448,103201,C10,220,39,259,116
1449,103201,C11,468,398,543,434
1450,103201,C11,423,428,453,507
1451,103201,C12,119,73,177,136
1452,103201,C12,281,361,332,420
1453,103201,D13,341,190,388,253
1454,103201,D13,375,480,422,525
1455,103201,D14,516,286,575,329
1456,103201,D14,117,331,149,384
1457,103201,D15,428,285,477,335
1458,103201,D15,343,75,403,117
1459,103201,E16,390,242,419,297
1460,103201,E16,416,117,461,167
1461,103201,E17,378,121,413,175
1462,103201,E17,211,149,252,189
1463,103201,E18,301,304,352,331
1464,103201,E18,268,273,318,304
1465,103201,F19,343,153,366,196
1466,103201,F19,308,267,348,307
1467,103201,F20,215,118,254,154
1468,103201,F20,399,399,435,434
1469,103201,G21,103,297,130,329
1470,103201,G21,114,321,138,352
1471,103201,G22,441,256,471,292
